Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-07-24,NUVAMA,Nuvama Wealth Manage Ltd,Bought,Sold,3.44%,1947.20
2026-07-24,OFSS,Oracle Financial Services Software Limited,Sold,Bought,-0.07%,10843.00
2026-07-24,NHPC,NHPC Limited,Sold,Sold,-0.04%,80.25
2026-07-24,VMM,Vishal Mega Mart Limited,Sold,Bought,-1.92%,109.87
2026-07-24,HINDPETRO,Hindustan Petroleum Corporation Limited,Sold,Sold,-2.54%,385.15
2026-07-24,DABUR,Dabur India Limited,Sold,Sold,-0.79%,423.15
2026-07-24,DRREDDY,Dr. Reddy's Laboratories Limited,Sold,Bought,-1.39%,1166.30
2026-07-24,SHREECEM,Shree Cements Limited,Bought,Sold,0.39%,26825.00
2026-07-24,NAM-INDIA,Nippon L I A M Ltd,Sold,Bought,-3.67%,1105.80
2026-07-24,BAJAJHLDNG,Bajaj Holdings & Investment Limited,Bought,Bought,2.02%,10636.00
2026-07-24,BOSCHLTD,Bosch Limited,Bought,Bought,1.64%,42240.00
2026-07-24,TECHM,Tech Mahindra Limited,Sold,Sold,-0.31%,1555.80
2026-07-24,CIPLA,Cipla Limited,Sold,Bought,-1.56%,1393.00
2026-07-24,UNITDSPR,United Spirits Limited,Bought,Sold,0.98%,1418.00
2026-07-24,DMART,Avenue Supermarts Limited,Bought,Sold,0.86%,4035.00
2026-07-24,SONACOMS,Sona Blw Precision Frgs L,Sold,Bought,-0.93%,719.75
2026-07-24,HYUNDAI,Hyundai Motor India Ltd,Bought,Sold,0.45%,1954.40
2026-07-24,ADANIGREEN,Adani Green Energy Ltd,Sold,Bought,-6.28%,1379.90
2026-07-24,FORCEMOT,Force Motors Limited,Sold,Bought,-0.05%,17410.00
2026-07-24,KPITTECH,Kpit Technologies Limited,Sold,Sold,-0.72%,550.90
2026-07-24,SBILIFE,Sbi Life Insurance Co Ltd,Bought,Sold,2.59%,1853.50
2026-07-24,CGPOWER,Cg Power And Ind Sol Ltd,Sold,Bought,-3.18%,883.80
2026-07-24,INFY,Infosys Limited,Sold,Bought,-0.45%,1047.40
2026-07-24,SHRIRAMFIN,Shriram Finance Limited,Sold,Bought,-3.12%,1025.80
2026-07-24,LTM,Ltimindtree Limited,Sold,Sold,-0.43%,3965.30
2026-07-24,HEROMOTOCO,Hero MotoCorp Limited,Bought,Sold,3.74%,5173.80
2026-07-24,BRITANNIA,Britannia Industries Limited,Sold,Sold,-1.78%,5388.00
2026-07-24,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Sold,Bought,-2.25%,1778.50
2026-07-24,WIPRO,Wipro Limited,Bought,Sold,0.22%,174.82
2026-07-24,MARICO,Marico Limited,Sold,Sold,-1.1%,853.20
2026-07-24,OIL,Oil India Limited,Bought,Sold,1.7%,458.80
2026-07-24,IEX,Indian Energy Exc Ltd,Sold,Bought,-1.25%,121.94
2026-07-24,AUBANK,Au Small Finance Bank Ltd,Sold,Bought,-0.15%,978.70
2026-07-24,360ONE,360 One Wam Limited,Sold,Sold,-0.95%,1083.20
2026-07-24,ITC,ITC Limited,Bought,Sold,0.18%,281.30
2026-07-24,ADANIENT,Adani Enterprises Limited,Sold,Sold,-4.37%,3010.00
2026-07-24,POWERGRID,Power Grid Corporation of India Limited,Bought,Sold,0.17%,289.80
2026-07-24,HAVELLS,Havells India Limited,Bought,Sold,0.23%,1209.90
2026-07-24,PFC,Power Finance Corporation Limited,Sold,Sold,-0.55%,410.05
2026-07-24,TCS,Tata Consultancy Services Limited,Bought,Sold,1.57%,2242.90
2026-07-24,MCX,Multi Commodity Exchange of India Limited,Sold,Sold,-1.83%,2752.60
2026-07-24,PAGEIND,Page Industries Limited,Bought,Sold,1.13%,40270.00
2026-07-24,SRF,SRF Limited,Sold,Bought,-8.53%,2622.70
