Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-09-21,KPITTECH,Kpit Technologies Limited,Sold,Bought,-4.88%,532.00
2026-09-21,SUPREMEIND,Supreme Industries Limited,Bought,Bought,7.05%,3580.30
2026-09-21,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Bought,Sold,4.93%,1824.00
2026-09-21,BANDHANBNK,Bandhan Bank Limited,Bought,Sold,2.04%,175.00
2026-09-21,NMDC,NMDC Limited,Sold,Bought,-2.04%,79.15
2026-09-21,SHREECEM,Shree Cements Limited,Bought,Bought,2.91%,22600.00
2026-09-21,PIIND,PI Industries Limited,Bought,Bought,2.59%,2366.80
2026-09-21,GODFRYPHLP,Godfrey Phillips India Limited,Bought,Bought,3.86%,2018.00
2026-09-21,INFY,Infosys Limited,Sold,Bought,-0.68%,1051.40
2026-09-21,ADANIGREEN,Adani Green Energy Ltd,Bought,Bought,4.73%,1334.50
2026-09-21,JUBLFOOD,Jubilant Foodworks Limited,Bought,Bought,4.12%,500.00
2026-09-21,PREMIERENE,Premier Energies Limited,Bought,Bought,2.5%,902.00
2026-09-21,JSWENERGY,JSW Energy Limited,Bought,Sold,2.73%,526.00
2026-09-21,APLAPOLLO,APL Apollo Tubes Limited,Bought,Bought,5.66%,2270.10
2026-09-21,PETRONET,Petronet LNG Limited,Bought,Sold,3.23%,292.60
2026-09-21,BHARTIARTL,Bharti Airtel Limited,Bought,Sold,3.12%,1893.30
2026-09-21,PIDILITIND,Pidilite Industries Limited,Bought,Bought,1.33%,1572.10
2026-09-21,UNITDSPR,United Spirits Limited,Sold,Bought,-1.37%,1371.00
2026-09-21,BPCL,Bharat Petroleum Corporation Limited,Bought,Sold,2.28%,314.00
2026-09-21,GAIL,GAIL,Bought,Sold,1.1%,173.90
2026-09-21,BHARATFORG,Bharat Forge Limited,Bought,Bought,2.26%,1962.10
2026-09-21,HINDALCO,Hindalco Industries Limited,Bought,Bought,0.61%,986.50
2026-09-21,NESTLEIND,Nestle India Limited,Bought,Bought,0.13%,1372.40
2026-09-21,HINDPETRO,Hindustan Petroleum Corporation Limited,Bought,Sold,2.4%,359.00
2026-09-21,ASTRAL,Astral Poly Technik Limited,Bought,Bought,2.06%,1427.70
2026-09-21,CONCOR,Container Corporation of India Limited,Bought,Sold,3.36%,504.55
2026-09-21,ADANIENT,Adani Enterprises Limited,Bought,Bought,3.31%,3020.00
2026-09-21,POWERGRID,Power Grid Corporation of India Limited,Bought,Sold,2.48%,270.30
2026-09-21,FEDERALBNK,The Federal Bank  Limited,Bought,Bought,0%,332.75
2026-09-21,MOTHERSON,Samvrdhna Mthrsn Intl Ltd,Bought,Sold,0.43%,162.57
2026-09-21,WAAREEENER,Waaree Energies Limited,Bought,Bought,3.55%,2560.70
2026-09-21,PHOENIXLTD,The Phoenix Mills Limited,Bought,Bought,0.3%,1877.90
2026-09-21,RVNL,Rail Vikas Nigam Limited,Bought,Sold,6.24%,214.29
2026-09-21,MARUTI,Maruti Suzuki India Limited,Sold,Bought,-1.9%,12103.00
2026-09-21,KEI,KEI Industries Limited,Bought,Sold,1.97%,4650.00
2026-09-21,BIOCON,Biocon Limited,Bought,Sold,1.32%,385.00
2026-09-21,INDIANB,Indian Bank,Sold,Sold,-0.08%,839.80
2026-09-21,WIPRO,Wipro Limited,Bought,Bought,0.26%,166.83
2026-09-21,VEDL,Vedanta Limited,Bought,Bought,3.94%,267.60
2026-09-21,ZYDUSLIFE,Zydus Lifesciences Ltd,Bought,Bought,2.19%,1160.00
2026-09-21,ULTRACEMCO,UltraTech Cement Limited,Bought,Sold,2.32%,11014.00
2026-09-21,VMM,Vishal Mega Mart Limited,Bought,Bought,1.39%,102.65
2026-09-21,MPHASIS,MphasiS Limited,Sold,Bought,-0.84%,2300.40
2026-09-21,UNOMINDA,Uno Minda Limited,Bought,Bought,6.56%,1284.00
2026-09-21,TATAELXSI,Tata Elxsi Limited,Sold,Bought,-3.4%,3266.70
2026-09-21,GLENMARK,Glenmark Pharmaceuticals Limited,Bought,Bought,1.3%,2447.40
2026-09-21,RADICO,Radico Khaitan Limited,Bought,Bought,3.55%,4535.40
2026-09-21,HINDZINC,Hindustan Zinc Limited,Bought,Bought,4.14%,596.00
2026-09-21,COALINDIA,Coal India Limited,Sold,Bought,-1.94%,409.90
2026-09-21,DMART,Avenue Supermarts Limited,Bought,Sold,1.04%,3749.90
2026-09-21,BAJAJ-AUTO,Bajaj Auto Limited,Sold,Bought,-0.75%,11414.00
2026-09-21,LUPIN,Lupin Limited,Sold,Bought,-0.72%,2083.00
2026-09-21,PAGEIND,Page Industries Limited,Bought,Sold,3.94%,36400.00
2026-09-21,LTM,Ltimindtree Limited,Bought,Bought,0.23%,4275.10
2026-09-21,IRFC,Bond 8.00% Pa Tax Free S1,Bought,Sold,2.76%,81.50
2026-09-21,LODHA,Macrotech Developers Ltd,Bought,Sold,3.77%,1144.70
2026-09-21,VBL,Varun Beverages Limited,Bought,Sold,1.56%,421.95
2026-09-21,SWIGGY,Swiggy Limited,Sold,Sold,-1.25%,273.05
2026-09-21,TITAN,Titan Company Limited,Sold,Bought,-0.88%,4798.50
2026-09-21,OIL,Oil India Limited,Sold,Sold,-0.36%,475.70
2026-09-21,PERSISTENT,Persistent Systems Limited,Sold,Bought,-1.04%,5416.00
2026-09-21,HDFCAMC,Hdfc Amc Limited,Bought,Sold,1.56%,2425.00
2026-09-21,AMBUJACEM,Ambuja Cements Limited,Bought,Bought,1.32%,388.30
2026-09-21,SUNPHARMA,Sun Pharmaceuticals Industries Limited,Sold,Sold,-1.61%,1837.30
2026-09-21,UPL,UPL Limited,Bought,Sold,4.55%,580.00
2026-09-21,TCS,Tata Consultancy Services Limited,Sold,Bought,-3.88%,2105.00
2026-09-21,HCLTECH,HCL Technologies Limited,Sold,Bought,-0.72%,1249.30
2026-09-21,ADANIPOWER,Adani Power Limited,Bought,Sold,0.33%,206.60
2026-09-21,ASIANPAINT,Asian Paints Limited,Sold,Sold,-0.11%,2451.30
2026-09-21,IOC,Indian Oil Corporation Limited,Bought,Bought,2.03%,137.00
2026-09-21,SUZLON,Suzlon Energy Limited,Bought,Sold,1.41%,43.14
2026-09-21,TRENT,Trent Limited,Bought,Sold,1.25%,2824.00
2026-09-21,ASHOKLEY,Ashok Leyland Limited,Bought,Sold,2.76%,163.00
2026-09-21,ATHERENERG,Ather Energy Limited,Bought,Bought,5.81%,1640.00
2026-09-21,CUMMINSIND,Cummins India Limited,Bought,Sold,1.58%,5099.50
2026-09-21,RELIANCE,Reliance Industries Limited,Sold,Bought,-1.41%,1226.40
2026-09-21,IREDA,Ireda 8.80ncdtr I Sr Iiib,Bought,Sold,4.89%,114.32
2026-09-21,INOXWIND,Inox Wind Limited,Bought,Sold,3.64%,76.80
2026-09-21,INDHOTEL,The Indian Hotels Company Limited,Bought,Bought,0.84%,732.75
2026-09-21,NATIONALUM,National Aluminium Company Limited,Sold,Bought,-1.46%,350.50
2026-09-21,COFORGE,Coforge Limited,Bought,Sold,2.68%,1841.00
2026-09-21,GMRAIRPORT,Gmr Airports Limited,Bought,Sold,4.48%,99.30
2026-09-21,CIPLA,Cipla Limited,Bought,Sold,1.32%,1394.50
2026-09-21,BAJAJHLDNG,Bajaj Holdings & Investment Limited,Bought,Sold,2.47%,11282.00
2026-09-21,IDEA,Idea Cellular Limited,Sold,Bought,-2.11%,13.92
2026-09-21,MAXHEALTH,Max Healthcare Ins Ltd,Bought,Bought,1.19%,1049.30
2026-09-21,ANGELONE,Angel One Limited,Bought,Sold,1.39%,299.10
2026-09-21,COCHINSHIP,Cochin Shipyard Limited,Bought,Sold,4.77%,1398.00
2026-09-21,OBEROIRLTY,Oberoi Realty Limited,Bought,Sold,2.54%,1785.00
2026-09-21,ABB,ABB India Limited,Bought,Sold,1.96%,7270.50
2026-09-21,HAL,Hindustan Aeronautics Ltd,Bought,Bought,0.26%,4800.30
2026-09-21,HDFCBANK,HDFC Bank Limited,Bought,Sold,2.52%,731.00
2026-09-21,PFC,Power Finance Corporation Limited,Sold,Bought,-0.7%,342.55
2026-09-21,ADANIENSOL,Adani Energy Solution Ltd,Bought,Sold,3.55%,1436.10
2026-09-21,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Bought,Sold,2.01%,8944.50
2026-09-21,SBICARD,Sbi Cards & Pay Ser Ltd,Bought,Bought,2.23%,651.15
