Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-08-28,BHEL,Bharat Heavy Electricals Limited,Bought,Bought,4.44%,433.95
2026-08-28,CGPOWER,Cg Power And Ind Sol Ltd,Bought,Bought,3.8%,897.90
2026-08-28,MFSL,MAX FINANCIAL SERV LTD,Sold,Sold,-2%,1568.00
2026-08-28,ALKEM,Alkem Laboratories Ltd.,Bought,Bought,0.31%,5320.00
2026-08-28,KALYANKJIL,Kalyan Jewellers Ind Ltd,Bought,Bought,3.06%,629.30
2026-08-28,HDFCAMC,Hdfc Amc Limited,Sold,Bought,-3.48%,2575.00
2026-08-28,BHARATFORG,Bharat Forge Limited,Bought,Bought,2.24%,2050.00
2026-08-28,TATAPOWER,Tata Power Company Limited,Sold,Bought,-3.3%,352.00
2026-08-28,ADANIPOWER,Adani Power Limited,Bought,Bought,3.76%,215.00
2026-08-28,DELHIVERY,Delhivery Limited,Bought,Bought,3.79%,466.00
2026-08-28,TITAN,Titan Company Limited,Bought,Bought,0.77%,5139.30
2026-08-28,ICICIBANK,ICICI Bank Limited,Bought,Bought,0.91%,1443.00
2026-08-28,PFC,Power Finance Corporation Limited,Sold,Bought,-2.27%,355.85
2026-08-28,MANAPPURAM,Manappuram Finance Limited,Sold,Bought,-4.76%,348.00
2026-08-28,AMBER,Amber Enterprises,Bought,Bought,3.15%,7701.00
2026-08-28,HCLTECH,HCL Technologies Limited,Sold,Bought,-1.27%,1282.00
2026-08-28,MUTHOOTFIN,Muthoot Finance Limited,Sold,Bought,-3.8%,3085.00
2026-08-28,NAM-INDIA,Nippon L I A M Ltd,Sold,Sold,-1.55%,1204.00
2026-08-28,ZYDUSLIFE,Zydus Lifesciences Ltd,Bought,Bought,3.41%,1189.20
2026-08-28,HDFCBANK,HDFC Bank Limited,Sold,Bought,-2.23%,711.00
2026-08-28,NTPC,NTPC Limited,Sold,Bought,-1.11%,330.90
2026-08-28,SONACOMS,Sona Blw Precision Frgs L,Bought,Bought,3.02%,819.00
2026-08-28,AXISBANK,Axis Bank Limited,Bought,Bought,0.08%,1256.00
2026-08-28,RECLTD,Rural Electrification Corporation Limited,Sold,Bought,-0.4%,320.90
2026-08-28,POWERINDIA,Abb Power Pro N Sys Ind L,Bought,Bought,2.28%,33880.00
2026-08-28,POLYCAB,Polycab India Limited,Bought,Bought,0.21%,9079.00
2026-08-28,SOLARINDS,Solar Industries India Limited,Bought,Bought,2.4%,20580.00
2026-08-28,INOXWIND,Inox Wind Limited,Sold,Bought,-1.64%,72.00
2026-08-28,RELIANCE,Reliance Industries Limited,Sold,Bought,-1.22%,1282.20
2026-08-28,INDUSTOWER,Indus Towers Limited,Bought,Bought,0.6%,379.95
2026-08-28,BHARTIARTL,Bharti Airtel Limited,Sold,Bought,-1.25%,1878.30
2026-08-28,EICHERMOT,Eicher Motors Limited,Bought,Bought,0.81%,8100.00
2026-08-28,BRITANNIA,Britannia Industries Limited,Sold,Bought,-0.23%,5298.00
2026-08-28,GODREJCP,Godrej Consumer Products Limited,Bought,Bought,0.02%,923.00
2026-08-28,NHPC,NHPC Limited,Bought,Bought,0.41%,76.55
2026-08-28,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Bought,Bought,0.38%,8800.00
2026-08-28,APLAPOLLO,APL Apollo Tubes Limited,Bought,Bought,1.34%,2188.00
2026-08-28,ONGC,Oil & Natural Gas Corporation Limited,Sold,Bought,-0.09%,232.00
2026-08-28,JINDALSTEL,Jindal Steel & Power Limited,Sold,Bought,-0.46%,1170.00
2026-08-28,SUNPHARMA,Sun Pharmaceuticals Industries Limited,Bought,Bought,0.73%,1913.30
2026-08-28,KOTAKBANK,Kotak Mahindra Bank Limited,Bought,Bought,1.8%,424.20
2026-08-28,GODREJPROP,Godrej Properties Limited,Bought,Bought,1.69%,2069.40
2026-08-28,BAJAJHLDNG,Bajaj Holdings & Investment Limited,Sold,Bought,-1.22%,11399.00
2026-08-28,BAJFINANCE,Bajaj Finance Limited,Sold,Bought,-0.18%,1083.00
2026-08-28,MARUTI,Maruti Suzuki India Limited,Sold,Bought,-0.59%,13440.00
2026-08-28,PHOENIXLTD,The Phoenix Mills Limited,Sold,Bought,-1.16%,1901.70
2026-08-28,HINDALCO,Hindalco Industries Limited,Sold,Bought,-2.75%,1024.00
2026-08-28,ASIANPAINT,Asian Paints Limited,Bought,Bought,0.17%,2631.00
2026-08-28,ULTRACEMCO,UltraTech Cement Limited,Bought,Bought,0%,11717.00
