Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-07-27,MOTILALOFS,Motilal Oswal Financial Services Limited,Sold,Bought,-7.26%,871.95
2026-07-27,SWIGGY,Swiggy Limited,Sold,Bought,-3.87%,251.42
2026-07-27,KPITTECH,Kpit Technologies Limited,Bought,Sold,5.86%,583.20
2026-07-27,MFSL,MAX FINANCIAL SERV LTD,Bought,Bought,0.77%,1515.50
2026-07-27,NUVAMA,Nuvama Wealth Manage Ltd,Bought,Bought,1.69%,1980.10
2026-07-27,MUTHOOTFIN,Muthoot Finance Limited,Sold,Sold,-0.79%,2986.70
2026-07-27,DALBHARAT,Odisha Cement Limited,Sold,Sold,-2.37%,1810.80
2026-07-27,MPHASIS,MphasiS Limited,Bought,Sold,2.5%,2288.10
2026-07-27,TATAELXSI,Tata Elxsi Limited,Bought,Sold,4.44%,3538.00
2026-07-27,COFORGE,Coforge Limited,Bought,Sold,3.11%,1484.70
2026-07-27,EXIDEIND,Exide Industries Limited,Bought,Sold,0.74%,443.00
2026-07-27,ASTRAL,Astral Poly Technik Limited,Bought,Sold,3.87%,1468.10
2026-07-27,SUPREMEIND,Supreme Industries Limited,Bought,Sold,1.23%,3458.90
2026-07-27,CANBK,Canara Bank,Bought,Bought,0.34%,125.65
2026-07-27,HINDZINC,Hindustan Zinc Limited,Bought,Bought,0.15%,531.95
2026-07-27,INDIGO,INTERGLOBE AVIATIO INR10,Sold,Sold,-0.77%,4985.00
2026-07-27,IEX,Indian Energy Exc Ltd,Bought,Sold,1.9%,124.26
2026-07-27,CGPOWER,Cg Power And Ind Sol Ltd,Sold,Bought,-1.82%,867.70
2026-07-27,UNITDSPR,United Spirits Limited,Bought,Bought,3.47%,1467.20
2026-07-27,LAURUSLABS,Laurus Labs Limited,Bought,Bought,2.1%,1601.20
2026-07-27,PRESTIGE,Prestige Estates Projects Limited,Sold,Sold,-1.92%,1592.80
2026-07-27,BAJFINANCE,Bajaj Finance Limited,Sold,Bought,-2.6%,1012.80
2026-07-27,AMBER,Amber Enterprises,Sold,Bought,-2.27%,7261.50
2026-07-27,UNIONBANK,Union Bank of India,Bought,Sold,1.25%,170.50
2026-07-27,INFY,Infosys Limited,Sold,Sold,-0.62%,1040.90
2026-07-27,KFINTECH,Kfin Technologies Limited,Sold,Bought,-1.21%,857.75
2026-07-27,PAYTM,One 97 Communications Ltd,Bought,Sold,2.1%,1283.20
2026-07-27,GODFRYPHLP,Godfrey Phillips India Limited,Bought,Bought,4.06%,2129.60
2026-07-27,HCLTECH,HCL Technologies Limited,Bought,Sold,2.11%,1271.00
2026-07-27,HINDUNILVR,Hindustan Unilever Limited,Sold,Bought,-0.78%,2145.00
2026-07-27,SONACOMS,Sona Blw Precision Frgs L,Sold,Sold,-0.25%,717.95
2026-07-27,PHOENIXLTD,The Phoenix Mills Limited,Sold,Bought,-1.22%,2010.70
2026-07-27,SHRIRAMFIN,Shriram Finance Limited,Sold,Bought,-2.02%,1005.10
2026-07-27,PIDILITIND,Pidilite Industries Limited,Bought,Bought,0.43%,1570.90
2026-07-27,UNOMINDA,Uno Minda Limited,Sold,Sold,-0.26%,1127.00
2026-07-27,KAYNES,Kaynes Technology Ind Ltd,Sold,Bought,-1.98%,3176.20
2026-07-27,JUBLFOOD,Jubilant Foodworks Limited,Bought,Bought,1.44%,418.25
2026-07-27,POWERINDIA,Abb Power Pro N Sys Ind L,Sold,Sold,-3.1%,31070.00
2026-07-27,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Bought,Bought,0.41%,1724.40
2026-07-27,HYUNDAI,Hyundai Motor India Ltd,Sold,Sold,-0.09%,1952.60
2026-07-27,RADICO,Radico Khaitan Limited,Bought,Bought,0.64%,4091.30
2026-07-27,LT,Larsen & Toubro Limited,Sold,Bought,-0.18%,3785.60
2026-07-27,SBIN,State Bank of India,Bought,Bought,0.24%,1015.00
2026-07-27,LTM,Ltimindtree Limited,Bought,Sold,3.19%,4091.80
2026-07-27,NMDC,NMDC Limited,Bought,Bought,1.11%,83.56
2026-07-27,RECLTD,Rural Electrification Corporation Limited,Bought,Sold,0.88%,361.60
