Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-08-13,GODREJCP,Godrej Consumer Products Limited,Sold,Bought,-11.22%,910.00
2026-08-13,PIIND,PI Industries Limited,Sold,Bought,-9.05%,2483.00
2026-08-13,HAL,Hindustan Aeronautics Ltd,Bought,Bought,1.75%,4995.00
2026-08-13,FORCEMOT,Force Motors Limited,Bought,Bought,5.12%,19269.00
2026-08-13,MANAPPURAM,Manappuram Finance Limited,Sold,Bought,-2.06%,352.60
2026-08-13,TCS,Tata Consultancy Services Limited,Sold,Bought,-3.93%,2349.70
2026-08-13,TMPV,Tata Motors Pass Veh Ltd,Sold,Bought,-1.32%,343.00
2026-08-13,NATIONALUM,National Aluminium Company Limited,Bought,Bought,8.25%,420.00
2026-08-13,AMBUJACEM,Ambuja Cements Limited,Sold,Bought,-0.71%,421.00
2026-08-13,PNB,Punjab National Bank,Bought,Bought,4.34%,118.98
2026-08-13,MANKIND,Mankind Pharma Limited,Bought,Bought,0.33%,2433.10
2026-08-13,TIINDIA,Tube Invest Of India Ltd,Bought,Bought,2.12%,2839.00
2026-08-13,GRASIM,Grasim Industries Limited,Sold,Bought,-0.43%,3307.80
2026-08-13,IDFCFIRSTB,Idfc First Bank Limited,Bought,Sold,1.82%,85.80
2026-08-13,BHEL,Bharat Heavy Electricals Limited,Bought,Sold,4.22%,420.00
2026-08-13,FORTIS,Fortis Healthcare Limited,Sold,Bought,-3.76%,900.00
2026-08-13,BDL,Bharat Dynamics Limited,Bought,Sold,2.48%,1340.00
2026-08-13,BPCL,Bharat Petroleum Corporation Limited,Sold,Bought,-0.25%,317.00
2026-08-13,DIXON,Dixon Techno,Sold,Bought,-1.59%,13800.00
2026-08-13,PNBHOUSING,Pnb Housing Fin Ltd.,Bought,Bought,1.36%,1157.60
2026-08-13,PGEL,PG Electroplast Limited,Sold,Bought,-0.22%,614.65
2026-08-13,CANBK,Canara Bank,Bought,Bought,1.3%,132.00
2026-08-13,JIOFIN,Jio Fin Services Ltd,Bought,Bought,1.31%,256.05
2026-08-13,YESBANK,Yes Bank Limited,Bought,Sold,1.01%,22.98
2026-08-13,CONCOR,Container Corporation of India Limited,Bought,Bought,0.01%,512.05
2026-08-13,360ONE,360 One Wam Limited,Sold,Sold,-0.6%,1161.00
2026-08-13,PHOENIXLTD,The Phoenix Mills Limited,Sold,Bought,-0.19%,1905.00
2026-08-13,LTF,L&t Finance Limited,Bought,Bought,0.57%,317.20
2026-08-13,INDIANB,Indian Bank,Bought,Sold,2.44%,897.00
2026-08-13,INDHOTEL,The Indian Hotels Company Limited,Bought,Bought,0%,724.00
2026-08-13,NBCC,National Buildings Construction Corporation Limited,Sold,Sold,-1.74%,92.17
2026-08-13,DELHIVERY,Delhivery Limited,Sold,Bought,-0.68%,470.25
2026-08-13,TECHM,Tech Mahindra Limited,Sold,Sold,-1.1%,1625.00
2026-08-13,BIOCON,Biocon Limited,Bought,Bought,0.33%,427.40
2026-08-13,BEL,Bharat Electronics Limited,Sold,Bought,-0.04%,405.70
2026-08-13,AUROPHARMA,Aurobindo Pharma Limited,Bought,Sold,0.54%,1667.00
2026-08-13,VOLTAS,Voltas Limited,Bought,Bought,0.78%,1290.00
2026-08-13,SBIN,State Bank of India,Bought,Sold,1.5%,1082.00
2026-08-13,HINDALCO,Hindalco Industries Limited,Bought,Sold,2.8%,1078.50
2026-08-13,MARICO,Marico Limited,Bought,Sold,0%,855.00
2026-08-13,ULTRACEMCO,UltraTech Cement Limited,Bought,Bought,0.94%,11891.00
2026-08-13,ASTRAL,Astral Poly Technik Limited,Bought,Bought,2.74%,1464.00
2026-08-13,TATASTEEL,Tata Steel Limited,Sold,Bought,-1.09%,186.20
2026-08-13,CAMS,Computer Age Mngt Ser Ltd,Sold,Bought,-1.35%,777.40
2026-08-13,GMRAIRPORT,Gmr Airports Limited,Sold,Bought,-0.53%,104.55
2026-08-13,HYUNDAI,Hyundai Motor India Ltd,Bought,Sold,1.82%,2240.00
2026-08-13,CGPOWER,Cg Power And Ind Sol Ltd,Bought,Sold,0.79%,888.00
2026-08-13,GLENMARK,Glenmark Pharmaceuticals Limited,Bought,Bought,0.62%,2290.00
2026-08-13,RBLBANK,RBL Bank,Bought,Bought,0.03%,389.80
2026-08-13,WAAREEENER,Waaree Energies Limited,Sold,Bought,-1.33%,2668.00
2026-08-13,BHARTIARTL,Bharti Airtel Limited,Bought,Bought,1.56%,1945.00
2026-08-13,LT,Larsen & Toubro Limited,Sold,Sold,-0.43%,4020.00
2026-08-13,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Sold,Bought,-1.75%,8597.00
2026-08-13,PIDILITIND,Pidilite Industries Limited,Bought,Sold,0.93%,1701.50
2026-08-13,ABB,ABB India Limited,Bought,Bought,1.29%,7710.00
2026-08-13,VMM,Vishal Mega Mart Limited,Sold,Bought,-2.04%,108.00
