Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-07-08,MOTHERSON,Samvrdhna Mthrsn Intl Ltd,Sold,Bought,-1.35%,143.37
2026-07-08,GAIL,GAIL,Sold,Bought,-0.58%,174.01
2026-07-08,JSWSTEEL,JSW Steel Limited,Bought,Bought,1.32%,1246.40
2026-07-08,INDHOTEL,The Indian Hotels Company Limited,Bought,Bought,1.06%,745.95
2026-07-08,LICI,Life Insura Corp Of India,Bought,Bought,1.2%,435.40
2026-07-08,ETERNAL,Eternal Limited,Bought,Bought,2.12%,289.40
2026-07-08,BHARTIARTL,Bharti Airtel Limited,Bought,Bought,0.01%,1925.80
2026-07-08,SHRIRAMFIN,Shriram Finance Limited,Bought,Bought,0.42%,1066.80
2026-07-08,SOLARINDS,Solar Industries India Limited,Sold,Bought,-1.46%,18268.00
2026-07-08,ICICIGI,Icici Lombard Gic Limited,Bought,Bought,0.5%,1794.30
2026-07-08,IOC,Indian Oil Corporation Limited,Bought,Bought,0.35%,142.18
2026-07-08,PERSISTENT,Persistent Systems Limited,Bought,Sold,3.58%,4884.80
2026-07-08,ALKEM,Alkem Laboratories Ltd.,Bought,Bought,1.23%,5667.50
2026-07-08,TORNTPHARM,Torrent Pharmaceuticals Limited,Bought,Sold,0.7%,4856.70
2026-07-08,EICHERMOT,Eicher Motors Limited,Bought,Bought,0.86%,7536.00
2026-07-08,SBICARD,Sbi Cards & Pay Ser Ltd,Bought,Bought,0.24%,604.95
2026-07-08,POLICYBZR,Pb Fintech Limited,Bought,Bought,1.73%,1608.00
2026-07-08,PAGEIND,Page Industries Limited,Sold,Bought,-1.72%,41780.00
2026-07-08,BAJFINANCE,Bajaj Finance Limited,Bought,Bought,1.3%,1042.50
2026-07-08,HCLTECH,HCL Technologies Limited,Bought,Sold,3%,1168.20
2026-07-08,RELIANCE,Reliance Industries Limited,Sold,Bought,-0.98%,1308.40
2026-07-08,TCS,Tata Consultancy Services Limited,Bought,Bought,1.87%,2096.10
2026-07-08,HINDPETRO,Hindustan Petroleum Corporation Limited,Bought,Bought,1.4%,405.95
2026-07-08,INDIGO,INTERGLOBE AVIATIO INR10,Sold,Bought,-0.25%,5395.00
2026-07-08,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Sold,Bought,-1.64%,1833.90
2026-07-08,PAYTM,One 97 Communications Ltd,Bought,Sold,2.28%,1246.00
2026-07-08,OIL,Oil India Limited,Sold,Bought,-0.56%,423.15
2026-07-08,SUNPHARMA,Sun Pharmaceuticals Industries Limited,Sold,Bought,-0.49%,1903.40
2026-07-08,KFINTECH,Kfin Technologies Limited,Sold,Sold,-1.53%,866.60
2026-07-08,LT,Larsen & Toubro Limited,Sold,Bought,-0.86%,3991.90
2026-07-08,DALBHARAT,Odisha Cement Limited,Bought,Bought,0.91%,1788.80
2026-07-08,TATASTEEL,Tata Steel Limited,Sold,Bought,-0.57%,189.79
2026-07-08,KOTAKBANK,Kotak Mahindra Bank Limited,Sold,Bought,-3.79%,381.70
2026-07-08,NAM-INDIA,Nippon L I A M Ltd,Sold,Sold,-2.1%,1192.60
2026-07-08,NESTLEIND,Nestle India Limited,Sold,Bought,-0.13%,1471.80
2026-07-08,BSE,Bse Limited,Sold,Bought,-3.14%,3683.40
2026-07-08,CIPLA,Cipla Limited,Sold,Bought,-1.39%,1451.80
2026-07-08,TATACONSUM,Tata Consumer Product Ltd,Bought,Bought,0.64%,1125.00
2026-07-08,MCX,Multi Commodity Exchange of India Limited,Sold,Bought,-6.07%,2643.20
