Date,Symbol,Stock_Name,FII_DII_Cash,FII_DII_FNO,Price_Change,Current_Price
2026-08-26,SHREECEM,Shree Cements Limited,Bought,Sold,1.75%,24440.00
2026-08-26,IDEA,Idea Cellular Limited,Bought,Bought,7.96%,15.19
2026-08-26,MAZDOCK,Mazagon Dock Shipbuil Ltd,Bought,Sold,2.76%,2610.00
2026-08-26,DABUR,Dabur India Limited,Sold,Sold,-0.85%,395.05
2026-08-26,FORTIS,Fortis Healthcare Limited,Bought,Sold,0.65%,923.95
2026-08-26,PAYTM,One 97 Communications Ltd,Bought,Sold,5.82%,1718.00
2026-08-26,AUBANK,Au Small Finance Bank Ltd,Bought,Sold,1.31%,1128.60
2026-08-26,ADANIGREEN,Adani Green Energy Ltd,Bought,Sold,1.68%,1330.00
2026-08-26,FEDERALBNK,The Federal Bank  Limited,Sold,Sold,-3.02%,346.95
2026-08-26,INDUSTOWER,Indus Towers Limited,Bought,Sold,3.47%,387.25
2026-08-26,MANKIND,Mankind Pharma Limited,Sold,Sold,-0.4%,2365.00
2026-08-26,SBILIFE,Sbi Life Insurance Co Ltd,Sold,Sold,-0.39%,1755.00
2026-08-26,PAGEIND,Page Industries Limited,Sold,Sold,-0.17%,35500.00
2026-08-26,MFSL,MAX FINANCIAL SERV LTD,Bought,Sold,1.45%,1592.50
2026-08-26,UPL,UPL Limited,Bought,Sold,2.29%,585.00
2026-08-26,INOXWIND,Inox Wind Limited,Sold,Sold,-0.01%,73.74
2026-08-26,VBL,Varun Beverages Limited,Bought,Sold,2.34%,438.00
2026-08-26,UNIONBANK,Union Bank of India,Bought,Sold,1.84%,186.98
2026-08-26,APLAPOLLO,APL Apollo Tubes Limited,Sold,Sold,-0.27%,2139.30
2026-08-26,IREDA,Ireda 8.80ncdtr I Sr Iiib,Bought,Sold,4.51%,120.61
2026-08-26,TATAPOWER,Tata Power Company Limited,Sold,Sold,-0.78%,370.60
2026-08-26,ADANIENT,Adani Enterprises Limited,Bought,Sold,3.72%,3110.00
2026-08-26,SWIGGY,Swiggy Limited,Bought,Sold,1.11%,287.40
2026-08-26,BDL,Bharat Dynamics Limited,Sold,Sold,-0.59%,1359.90
2026-08-26,POLYCAB,Polycab India Limited,Bought,Sold,0.49%,9098.00
2026-08-26,DIVISLAB,Divi's Laboratories Limited,Bought,Sold,2.92%,8744.50
2026-08-26,HAVELLS,Havells India Limited,Bought,Sold,0.05%,1269.10
2026-08-26,ANGELONE,Angel One Limited,Bought,Sold,5.21%,300.90
2026-08-26,KALYANKJIL,Kalyan Jewellers Ind Ltd,Bought,Sold,0.76%,612.60
2026-08-26,TCS,Tata Consultancy Services Limited,Bought,Sold,0.53%,2296.20
2026-08-26,INDIANB,Indian Bank,Bought,Sold,0.87%,878.00
2026-08-26,NHPC,NHPC Limited,Sold,Sold,-0.04%,76.62
2026-08-26,ABCAPITAL,Aditya Birla Capital Ltd.,Sold,Sold,-0.5%,410.85
2026-08-26,ASTRAL,Astral Poly Technik Limited,Bought,Sold,0.47%,1540.00
2026-08-26,SUPREMEIND,Supreme Industries Limited,Sold,Sold,-0.22%,3593.00
2026-08-26,LODHA,Macrotech Developers Ltd,Bought,Sold,1.8%,1281.10
2026-08-26,HDFCAMC,Hdfc Amc Limited,Bought,Sold,3.06%,2698.00
2026-08-26,JSWENERGY,JSW Energy Limited,Bought,Sold,0.68%,548.40
2026-08-26,BIOCON,Biocon Limited,Bought,Sold,1.91%,417.20
2026-08-26,JUBLFOOD,Jubilant Foodworks Limited,Bought,Sold,1.4%,515.00
2026-08-26,KEI,KEI Industries Limited,Bought,Sold,1.71%,5588.00
2026-08-26,GAIL,GAIL,Bought,Sold,1.01%,175.50
2026-08-26,SRF,SRF Limited,Sold,Sold,-0.22%,2575.00
2026-08-26,POLICYBZR,Pb Fintech Limited,Bought,Sold,0.75%,1798.30
2026-08-26,ONGC,Oil & Natural Gas Corporation Limited,Sold,Sold,-1.08%,234.00
2026-08-26,BHARTIARTL,Bharti Airtel Limited,Bought,Sold,0.62%,1947.00
2026-08-26,MOTHERSON,Samvrdhna Mthrsn Intl Ltd,Sold,Sold,-1.51%,166.45
2026-08-26,MOTILALOFS,Motilal Oswal Financial Services Limited,Bought,Sold,2.17%,1011.50
2026-08-26,BLUESTARCO,Blue Star Limited,Bought,Sold,0.73%,1515.00
2026-08-26,PIIND,PI Industries Limited,Bought,Sold,1.33%,2508.00
2026-08-26,SUZLON,Suzlon Energy Limited,Sold,Sold,-0.64%,46.75
2026-08-26,YESBANK,Yes Bank Limited,Sold,Sold,-0.44%,22.50
2026-08-26,GODFRYPHLP,Godfrey Phillips India Limited,Bought,Sold,0.31%,2107.00
2026-08-26,FORCEMOT,Force Motors Limited,Sold,Sold,-0.96%,17431.00
2026-08-26,NYKAA,Fsn E Commerce Ventures,Bought,Sold,1.12%,334.00
2026-08-26,HEROMOTOCO,Hero MotoCorp Limited,Sold,Sold,-1.06%,5624.50
2026-08-26,HDFCBANK,HDFC Bank Limited,Sold,Sold,-0.21%,727.50
2026-08-26,BPCL,Bharat Petroleum Corporation Limited,Bought,Sold,1.99%,318.10
2026-08-26,INDUSINDBK,IndusInd Bank Limited,Sold,Sold,-0.33%,1015.00
2026-08-26,ICICIBANK,ICICI Bank Limited,Bought,Sold,0.54%,1422.70
2026-08-26,ABB,ABB India Limited,Bought,Sold,1.64%,7627.00
2026-08-26,ADANIPOWER,Adani Power Limited,Bought,Sold,1.29%,206.33
