Timestamp,Symbol,Signal,Direction,Entry,Stop,Target,RR,VolRatio,Confidence,FII_DII
2026-08-06 10:05:21,SBICARD,DUAL_TF_BB_BEAR,PE,661.05,667.76,647.63,2.00,1.91,MEDIUM,NEUTRAL
2026-08-11 10:00:14,ADANIENSOL,DUAL_TF_BB_BULL,CE,1634.70,1606.30,1691.51,2.00,2.39,MEDIUM,NEUTRAL
2026-08-11 10:00:14,UNITDSPR,DUAL_TF_BB_BULL,CE,1522.70,1509.78,1548.55,2.00,1.86,HIGH,STRONG_BUY
2026-08-12 10:00:24,KEI,DUAL_TF_BB_BEAR,PE,5609.90,5668.17,5493.37,2.00,2.26,MEDIUM,NEUTRAL
2026-08-13 10:00:31,CROMPTON,DUAL_TF_BB_BEAR,PE,245.35,248.99,238.07,2.00,2.29,HIGH,NEUTRAL
2026-08-13 10:15:31,MAZDOCK,DUAL_TF_BB_BULL,CE,2573.90,2531.68,2658.34,2.00,2.21,MEDIUM,NEUTRAL
2026-08-26 12:00:09,IEX,DUAL_TF_BB_BEAR,PE,123.30,124.11,121.68,2.00,1.64,HIGH,NEUTRAL
2026-08-31 10:15:57,SONACOMS,DUAL_TF_BB_BEAR,PE,804.00,814.13,783.74,2.00,2.6,MEDIUM,NEUTRAL
